row_id,group_id,document_name_clean,tool_position,tool_name,tool_member_family,tool_raw
part3-5b875981673b0b4e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5b875981673b0b4e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-55200096ecfe4131,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-55200096ecfe4131,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-40301b0ce6b87974,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-40301b0ce6b87974,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-75306bb2954f3aa8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-75306bb2954f3aa8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-10b1b434cac8aba0,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-10b1b434cac8aba0,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f9a1a5734f955339,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f9a1a5734f955339,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2c55dcc83cb2c45d,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2c55dcc83cb2c45d,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-96ba571d5ee69f3a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-96ba571d5ee69f3a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f56cc9c3b7a7b456,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f56cc9c3b7a7b456,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-1add8bd351ea9556,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-1add8bd351ea9556,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2dc0e27bee828a6c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2dc0e27bee828a6c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-09739c57c530eec1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-09739c57c530eec1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7fe1c4cb19eb0d25,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7fe1c4cb19eb0d25,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d1a13babce74e5de,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d1a13babce74e5de,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-03f886a328262da5,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-03f886a328262da5,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-839a287f9e534817,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-839a287f9e534817,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-1292befdd4822032,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-1292befdd4822032,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e55aac897e196650,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e55aac897e196650,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-c87de1b01b1a628a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-c87de1b01b1a628a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-dc1ef43e280f85c9,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-dc1ef43e280f85c9,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f13c41224eb810c0,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f13c41224eb810c0,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d8c043adbb803cfe,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d8c043adbb803cfe,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5c26c09c01b907d8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5c26c09c01b907d8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-4e86c49cb2e88809,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-4e86c49cb2e88809,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-633d9430b78fc1c9,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-633d9430b78fc1c9,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-15d0e39962d09c92,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-15d0e39962d09c92,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-9fa555cdc2e601d1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-9fa555cdc2e601d1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-3559a22283e96968,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-3559a22283e96968,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2bb839cbc6cad78d,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2bb839cbc6cad78d,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-948655afb732c0d6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-948655afb732c0d6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-fcec8b940bfcd927,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-fcec8b940bfcd927,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-14ed7e82e067c87d,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-14ed7e82e067c87d,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-576dddab3746509f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-576dddab3746509f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b39df0be31ea20c6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b39df0be31ea20c6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-75e77781bef0be82,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-75e77781bef0be82,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0c67a7be1c2f6162,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0c67a7be1c2f6162,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7d3a863925d993f0,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7d3a863925d993f0,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-bda0a127000004f9,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-bda0a127000004f9,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-9954662ea95efc05,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-9954662ea95efc05,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5157448245d9bec4,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5157448245d9bec4,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-c70f126af515db00,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-c70f126af515db00,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-40dc24cfb8f40202,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-40dc24cfb8f40202,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-631fcbf262f86f24,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-631fcbf262f86f24,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-ba897d4249c848d2,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-ba897d4249c848d2,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-aa8cee6800163fca,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-aa8cee6800163fca,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2c22f75dc0d744a6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2c22f75dc0d744a6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-1703a174e5db68b4,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-1703a174e5db68b4,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2088fd2f11bb1b37,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2088fd2f11bb1b37,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e60bb88b095e65f3,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e60bb88b095e65f3,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-27171bfa2788a0c2,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-27171bfa2788a0c2,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a943b5595a2fc422,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a943b5595a2fc422,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-313ab25fb9a6f95b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-313ab25fb9a6f95b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-be5bf91a0455db16,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-be5bf91a0455db16,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0faf351ef9d3bc6a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0faf351ef9d3bc6a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0edfe69493c25a97,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0edfe69493c25a97,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-768664008548242b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-768664008548242b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-347454e5c8faaeca,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-347454e5c8faaeca,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b24b141c3c3faa6d,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b24b141c3c3faa6d,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-668be2f7bccd0018,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-668be2f7bccd0018,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2dda0b9e1e239856,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2dda0b9e1e239856,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a34f0a0153d0e829,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-a34f0a0153d0e829,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-0e9268721e3942e2,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-0e9268721e3942e2,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-ce0c6d8fc66933af,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-ce0c6d8fc66933af,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-c76033c399ca44c8,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-c76033c399ca44c8,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-74b45cad617d9fc1,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-74b45cad617d9fc1,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-874869ca5434736e,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-874869ca5434736e,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-e679beb4b0d1f3bc,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-e679beb4b0d1f3bc,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-120bd4fe3e1a7ca3,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-120bd4fe3e1a7ca3,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-cd67646a5f2cacab,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-cd67646a5f2cacab,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-be1c1c02e786723e,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-be1c1c02e786723e,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-7a9bd1b9bb50493c,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-7a9bd1b9bb50493c,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-84bcabc445de679a,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-84bcabc445de679a,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-f6f07f5a1c47a511,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-f6f07f5a1c47a511,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-4fa81dcc4393e774,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-4fa81dcc4393e774,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-98e42baa935ea7ec,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-98e42baa935ea7ec,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-ab21951ed8ed1319,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-ab21951ed8ed1319,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-21f5b91d30a3805f,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-21f5b91d30a3805f,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-cd94b3b28a61deaf,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-cd94b3b28a61deaf,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-3e45207eaadefcbf,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-3e45207eaadefcbf,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-16173e6d9b727a22,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-16173e6d9b727a22,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-900101f88f1e4636,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-900101f88f1e4636,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-464cb592756d97ef,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-464cb592756d97ef,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-b2b241f10f868a5e,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-b2b241f10f868a5e,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-6329b269cdd10720,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-6329b269cdd10720,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-2075f8c2633c3d15,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-2075f8c2633c3d15,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-72e5815e13180cf6,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-72e5815e13180cf6,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-0ff25be88b2350b8,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-0ff25be88b2350b8,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-b275affb9683b83b,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-b275affb9683b83b,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-688635a9915677e8,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-688635a9915677e8,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-95459a256fd52a6d,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-95459a256fd52a6d,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-1c6ea1a95a85227d,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-1c6ea1a95a85227d,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-46fd1811d0a796dc,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-46fd1811d0a796dc,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-9a661beb2cffcc22,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-9a661beb2cffcc22,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-248af83e042e5107,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-248af83e042e5107,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-e905fa0a825288fe,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-e905fa0a825288fe,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-945debc97f14b115,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-945debc97f14b115,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-6f4e579fe6640f36,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-6f4e579fe6640f36,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-d05b222c8f05d190,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-d05b222c8f05d190,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-094c70ad5b2f6659,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-094c70ad5b2f6659,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-53cc768774783c8a,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-53cc768774783c8a,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-8ee8add4db039f9f,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-8ee8add4db039f9f,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-e2b8908fe2e99024,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-e2b8908fe2e99024,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-478954f4cd07f984,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-478954f4cd07f984,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-ced1e390cc53de11,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-ced1e390cc53de11,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-28b59aadbbdcf328,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-28b59aadbbdcf328,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
part3-a263b71e07143311,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,1,Gemini,llm,"Gemini, Chat GPT"
part3-a263b71e07143311,22,University of Manchester Concordat and HR excellence in Research Award Report 2019 FINAL,2,ChatGPT,llm,"Gemini, Chat GPT"
